TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,420729,483875,551793,540308,601453,746949,812838,968806,1063185,1168776,1075675,1117502,1263936,1328131,1381593,1491954,1616416,1774096,1870791,1992865,2156828,2249757,2408976,2526655,2656530,2793959,2954212,3157475,3288455,3555233,3621248,3787808,3945099,3999156,4086338,4201936,4389544,4217655,4200659,4433556,4415084,4397513,4474837,4566776,4473673,4548041,4496856,4617081,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,222230,212306,173473,135828,104169,93156,89939,89638,94237,93714,89958,88790,89064,90766,98160,97970,101017,107965,102731,89267,91095,91356,98934,99213,106399,115337,129468,135870,147083,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,317275,320165,322151,321066,321234,324461,324566,328241,331328,335640,340416,345500,352618,359521,367152,376099,382984,389902,398459,407580,415934,421305,432730,440513,461547,467258,471758,502359,534045,563725,576995,591298,601534,626554,645651,660291,671627,684610,693295,718687,739864,770666,795676,806322,825951,836999,852249,876251,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,573204,601684,653511,667474,726088,788663,839716,872578,921736,921265,931219,941637,865083,955231,1035866,1088083,1201934,1370495,1542310,1765922,1917366,2041725,2153081,2379360,2592846,2899233,2953280,2769087,2956275,3026762,3114826,3444447,3731301,4032108,4152502,4231078,4410432,4526812,4510035,4934564,4925443,5285770,5704711,5676914,5703566,5834563,5803297,5685933,..
Togo,..,..,..,..,..,..,..,..,..,..,..,30433,31251,31250,31239,32555,32596,34592,35586,37023,37177,37933,39957,38986,40524,41299,45069,47703,48699,50203,52898,54179,54841,55101,62313,65587,73539,72478,77472,88574,88386,88178,91310,96427,97443,99316,99109,102886,107267,130463,130447,131199,130773,127082,132515,128935,138873,128019,137936,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,110446,112486,110499,111998,97207,107941,122283,146911,152171,160297,170198,171204,177450,200481,213187,222827,209657,230013,223340,250734,249198,273947,255164,258721,250510,307846,317809,342904,389059,417882,464137,501402,564853,577331,673331,751047,799410,775520,778525,828594,825070,809462,804324,822319,793592,703839,700382,712735,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,69322,75754,78969,87969,90997,97072,105375,115705,125667,136830,141178,138919,157906,167314,174275,171857,174611,183427,182572,207138,205130,228112,222031,239973,243044,254047,262028,285594,295205,305924,322893,327185,336145,354367,348154,366468,378490,394745,383478,430546,410936,428975,436290,443575,455036,461052,473571,479620,..
Turkey,447610,454307,496339,521274,549491,578280,635142,658119,691937,729447,762562,818302,924183,1019740,1055267,1120285,1219113,1336960,1331536,1266491,1316769,1327580,1411046,1493885,1553878,1646342,1773404,1966676,1979836,2055908,2153544,2117561,2212595,2359312,2330468,2549779,2783446,2920486,2964746,2920411,3193961,2941505,3108339,3294352,3379441,3516509,3896602,4200228,4120603,4114303,4426297,4710685,4932973,4816524,4986424,5393145,5724123,6146810,6037393,6138781
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,733573,636536,434774,439509,557165,573371,500905,501551,524545,621072,623110,634930,662473,738615,771151,803002,822412,937129,948210,832643,949990,1033509,1069544,1097505,1120283,1157126,1155198,1155567,1157500,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10552449,10565625,9192287,8146417,6941182,6854321,6279625,6008497,5681887,5655375,5602273,5614921,5677936,5894744,5941976,5906821,5674385,5836118,5637405,4795178,5545192,5298837,5129849,4863093,4426245,3888770,3837488,3745616,3914334,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,42379,44018,54647,56165,81131,103051,172001,199763,233217,302780,371156,404310,389518,504792,574350,651810,723383,741673,856366,853625,982126,935234,983624,1089633,1158067,1223510,1290682,1320737,1349184,1317706,1674759,1649695,1611916,1751538,1862219,1934847,2100078,2484465,2660684,2567758,2523512,2679841,2827848,3097396,3173698,3318650,2793949,2830154,..
United Kingdom,6653559,6646661,6883214,7180767,7263114,7575863,7565960,7696006,7873634,8256938,8587882,8737004,8801226,9130452,8792991,8347386,8512816,8694507,8648059,9088090,8308337,8056122,8010241,7966106,7965126,8407389,8538433,8607682,8683140,8665820,8622162,8914764,8883257,8973770,9045976,9059610,9449859,9182449,9274623,9297759,9336179,9370352,9238498,9400086,9286554,9330422,9173802,8841234,8743155,8221360,8527095,7905972,8116707,7998515,7535185,7609229,7482975,7374733,7335759,7174654
United States,42679513,43164684,45103445,47438565,49308676,51319648,54248639,56661084,59445186,62225913,64987551,66470398,69791215,72435282,70825423,69235894,73952895,76406087,78644213,78467823,75563727,73477311,70412854,70476034,73493742,74283148,74161733,77324060,80363448,81542407,80178213,80836766,82457893,83908427,85463105,86554053,88478864,89365285,90127109,92567466,95198531,93393977,94456970,94675948,96627417,97088654,96168025,97865225,95343646,90637343,92816678,91556693,89916165,91461367,92557447,91542917,90562516,90235182,93397881,92283129
Uruguay,..,..,..,..,..,..,..,..,..,..,..,99378,100964,97842,96398,99103,100741,101257,103687,110806,108061,104535,96652,89147,85731,85097,87229,93352,100621,103214,94184,102183,112912,105256,100565,107557,118693,120595,124080,135546,129720,114040,105982,106463,121648,126109,136416,136017,176161,173890,170240,184944,196555,193091,196389,210256,219171,213852,220939,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1984238,2011433,1887979,1961707,1939495,1795674,1856384,1887826,1978938,2078978,2131107,2144840,2219212,2146709,2123884,2009475,2065638,2002635,2081765,1910612,2052214,2079954,1848606,1848177,1722114,1648873,1740911,1831471,1942372,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,748163,723768,799123,944774,965346,1001101,1071281,1156231,1197661,1368343,1466797,1461284,1575048,1537110,1522128,1592465,1593934,1539260,1580977,1658265,1732010,1937273,1804370,2091292,1961911,2090869,2082162,2192142,2417460,2455672,2288783,2820929,2636636,2542103,2659683,2707415,2768561,2745100,2646163,3154481,2815960,2878586,3187503,2764804,2691989,2462140,2337438,1755048,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,553660,558794,584389,548000,582343,522713,543091,557169,576355,602638,610281,632300,652695,660492,668574,700471,741202,748127,731268,748112,758267,791455,858730,859336,916390,967761,1042848,1111349,1143695,1203239,1283185,1400255,1470154,1632818,1728890,1771964,1907208,2040188,2226758,2453649,2463383,2500737,2574735,2883875,3058167,3233939,3263806,3494114,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,30786,24139,40639,33465,28930,35208,38136,40272,40957,53250,52504,61804,65523,68754,72737,78790,93409,99515,102071,105233,128068,139877,121078,126414,143077,146085,155226,165851,187200,198739,220429,213530,237248,258954,275821,295292,288988,304722,337704,326938,277387,250978,346020,328779,160345,136979,138393,138199,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,148282,157884,166975,173901,164319,182912,179911,181286,182479,190212,193253,198177,201872,204743,208874,212583,217358,229108,229108,227530,234064,237767,238130,239917,244039,241962,252342,254841,255805,262624,271741,281643,292278,302051,313466,322190,330144,343207,354779,370419,391904,414818,430376,449745,463960,476848,503036,524404,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,227756,232009,245684,248881,247743,261528,253960,252341,257024,271855,275706,277815,284798,289744,310088,327892,358020,362505,370637,389293,412657,426111,407661,404737,412067,410335,406253,415705,443326,419105,417978,410641,392720,383680,402653,414763,409574,384036,396224,405764,428153,444144,457952,463742,472532,465308,465300,498169,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,32170815,33923502,35532840,37310951,39353947,40870861,42368826,43977032,45453374,46456508,47119208,48223779,48939550,50552978,52253709,53232175,55478520,57068330,56594176,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,917518,905196,972810,1063802,1067952,1129793,1198504,1263206,1406666,1411444,1396539,1481335,1592217,1693150,1722004,1808939,1834070,1862726,1833758,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,938982,962057,966859,980255,1022020,1041538,1076585,1104195,1131229,1184210,1156087,1172744,1199740,1226354,1262651,1299213,1375185,1411726,1440860,1712041,1747489,1696989,1663938,1891696,1985712,2024237,2025803,2086739,2138421,2041172,2109813,2141736,2202545,2284325,2384024,2457274,2541464,2634452,2699337,2784765,2783609,2853963,2950906,2961430,3045574,3168829,3258642,3377907,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,203369,212600,240898,218026,252329,218683,270678,229858,231333,241777,173074,164363,145779,155784,150877,162616,175668,178245,188493,213801,215311,208937,199657,205243,210809,213630,214111,232400,239487,215351,231305,225655,232984,213634,219219,231145,243087,238450,247794,267968,123464,268712,240413,236318,231526,239382,230190,225183,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,237072,236572,253757,282928,272398,268958,288625,292551,316378,324309,335794,329496,348682,354243,269067,268516,273776,272949,275839,288681,290140,280953,282336,295519,288859,321266,322820,329008,335972,291260,299651,313911,329835,344803,347228,358008,375645,406631,443434,486578,523937,511039,501791,522918,552541,542040,549470,552561,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8072,10043,9185,9928,8933,9252,10925,10138,9022,9340,8047,8629,8629,8551,8747,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,32775,33020,36513,33671,37590,39306,37855,39015,39446,42313,44614,43631,37785,38589,38898,38191,37325,35160,32692,31985,25192,24227,24371,28831,30388,31194,33237,33606,33649,31951,32154,33200,32317,33989,29775,27766,31392,30796,30606,32421,34967,35552,34276,34991,35227,38118,38258,38407,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,52205,56940,55760,58739,66285,56462,55226,58955,61191,70929,66289,68823,66560,73795,79287,83108,88656,91792,90038,104143,108429,112077,116710,111088,133202,137714,143947,150624,158586,163824,168013,160652,173916,181795,187878,193800,202901,213293,215304,223871,234388,247225,257696,267934,279917,303440,317215,320072,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98357,103067,103974,102191,106764,109906,114328,117278,120936,145066,153232,162143,163707,168490,173704,182828,201866,212434,221616,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,31904,33075,36410,51825,59781,51638,52797,51414,52725,53195,57934,57142,60329,65601,77482,75583,74383,71769,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,350727,350727,347693,357144,355712,365911,363846,372508,372978,384575,383116,396016,397661,411218,412941,428286,431641,448639,450968,467605,471376,487868,491351,507239,513364,532472,535824,554267,557373,577543,581347,601534,606501,629132,637923,661993,670610,695820,704653,732531,738633,761636,774268,806317,817724,853877,884326,918998,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,7941146,8224276,8561113,8857125,9209353,9601434,9985973,10423666,10772931,11444996,11813127,12702751,13054119,13610269,14054388,14535661,15030309,15388503,15532710,16172044,16644864,16779801,17206028,17703999,18397995,18966246,19416443,19946128,20432343,20558773,21120269,21443510,22520370,23735409,24513678,25280866,26227143,27395751,27996290,28718434,29760691,30381464,30974671,32622441,32400357,33377666,34074016,35031810,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,82496845,86782409,90481017,89600854,88474312,93977991,97359223,100568715,101535493,99553956,97386773,94341710,94400443,98349585,99661154,100057040,104189364,107880650,109786204,108414841,109522540,111824817,113697326,116708066,118088366,121193489,123150624,124735619,128114058,131213650,129297857,131281534,132842083,136046312,137653044,137816593,140473267,138392347,132472765,136674060,136169413,135801249,138925180,140199211,138981146,137670225,137502712,140132393,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107852396,109017971,112944211,117550107,122451921,128649498,132406736,135601733,135490527,139841448,144640571,147919338,154438958,164035853,177277036,186974107,197686726,208174788,214198108,222318853,239073917,248796510,256132240,262014170,268146375,270636514,273626908,281791522,290803088,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121838306,121339279,114668459,111379656,105526504,106541749,108231814,106203075,105767040,105850016,106803676,108909712,108801780,111792892,112713335,113128492,114235346,113130304,113652502,106614100,112011403,110026816,110054700,108100959,104707085,104292103,105443655,106965913,107803845,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,2543484,2642685,2827879,2967217,3000499,3081824,3290416,3286957,3336591,3414780,3442418,3581839,3470197,3605187,3652708,3703107,3855132,3942469,4187355,4292122,4266430,4346796,4564470,4599922,4658112,4953521,5078295,5181205,5308515,5431024,5337109,5501150,5559164,5669781,5682579,5870066,6021490,6228803,6227342,6301525,6314455,6297295,6392009,6431565,6450089,6438179,6495688,6509778,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,141195154,148369478,156613603,154702801,151460525,161142542,165078911,170161910,174346692,170313987,166083639,162142784,162367041,168867910,172628368,174288082,179991257,185497649,188779361,190449261,192651367,194392944,197266473,200551212,204756300,210923499,212991316,213700209,217480269,222392204,221727247,223441736,226630914,230869632,232272285,232813108,233816262,230723293,220460122,227793655,223527041,221891143,223219561,221112876,221066508,221071836,222476319,224806860,222771884
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,82906343,86633906,91000407,94873785,100408917,104744840,110332838,116117112,120589734,123776467,125865603,130337322,133689432,138968821,143456222,147951265,154406954,160367432,162881309,168120447,168139716,166171140,167131113,166439200,171579420,174828308,176458854,177420310,182066111,186255489,190857038,198025197,210119448,224572241,235679615,248076487,260210730,269144219,275169228,294985683,307540844,316775804,323187428,330993801,331693702,335484797,344353533,355474054,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,140552643,147729368,155885800,154058192,150800628,160486274,164405952,169459551,173583076,169526921,165306229,161373294,161604493,168071821,171835938,173413028,179060882,184469463,187675014,188045588,190225942,192172167,195101750,198349696,202435351,208458003,210403314,211045677,214844125,219716477,218964063,220625418,223734485,227906174,229315379,229694959,230566257,227362381,217247025,224513119,220116789,218325229,219700834,217788266,217683212,217584560,218938925,221177392,219085538
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,170751166,179296773,188841753,188131534,187417195,198566792,205056111,212756077,218091403,214650167,210666207,208415588,210117051,219455141,224980495,228742823,236905240,245117716,249910220,255011720,257357450,261078458,267555543,274133819,283176994,292048308,295499764,296692250,302836087,310050430,311591887,317716576,329769299,345205582,354130402,363059437,372781809,374845685,373340411,393491471,398709098,403209587,409656499,412800975,413851015,413920637,421479048,430897408,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68880837,68974137,67340040,67312099,67014436,68984517,71378732,70680762,71096656,70492663,70929170,72587924,72556005,74231187,74906721,75194053,75518487,74229063,73991294,69692047,72445179,69827220,69262124,68486537,65807098,66570535,66899508,67793874,67127484,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60258675,60059373,58456783,58338329,57968460,59924907,61928872,61498313,61822032,61194905,61592991,63217572,63317507,64831101,65620167,65863631,66344685,65387829,65248139,61470686,63918084,61921248,61145417,60488022,58271913,58961306,59416533,60419140,59791724,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,32170815,33923502,35532840,37310951,39353947,40870861,42368826,43977032,45453374,46456508,47119208,48223779,48939550,50552978,52253709,53232175,55478520,57068330,56594176,59215240,58634085,52640885,48545162,42581751,41081703,39917221,38170363,37343961,38058430,38459072,38789972,39107660,40528594,41087971,41182226,42298123,42855899,43594539,40223254,43243730,44555481,44921791,43951904,42827477,41131067,42499671,43198201,45323706,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,917518,905196,972810,1063802,1067952,1129793,1198504,1263206,1406666,1411444,1396539,1481335,1592217,1693150,1722004,1808939,1834070,1862726,1833758,1851181,1634322,1467503,1365479,1217735,1317811,1482886,1581254,1620775,1409469,1544894,1627196,1689299,1768637,1856736,1841412,1900110,1905333,1961269,1851768,1896634,1951499,1813070,1790377,1666774,1760785,1826625,1858689,1862536,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,4072581,4209638,4680892,5136647,5434571,5904505,6465593,7053297,7901431,8703936,9704719,10617849,10828180,11024460,11562989,11942139,12610963,13372480,14273062,13833998,14526202,15972771,16780027,17971752,18258294,18687778,19511835,19680662,20554832,21049865,22202795,23730150,24053697,24952957,26715321,27592804,28757014,30734569,31530098,33742733,34473314,35822783,36749599,38859547,39143470,39777747,40302357,40456750,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16073868,16494592,17311127,18094211,19390404,19530924,19949610,20460293,21170289,21604580,22596544,22810931,23525796,24308442,25351244,25685963,26641776,27532277,28600626,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,116150805,121859876,128193582,126029668,122225708,130015982,132897044,136482583,139172495,134795788,131139500,126895396,127090845,132496552,134867504,135360427,139618192,144368774,146759776,146225885,147741311,149476987,151422988,153898412,156723123,160714697,161312616,162119129,164958787,168664160,167192043,167969568,169346853,172486517,173165591,172412070,172646082,169092200,160550843,165330563,160963167,159019511,160769864,159709843,158983580,157563825,157838981,160294719,158531690
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,183041865,184223831,182792635,182875012,181407420,183382977,187106653,186521880,186740207,190462156,194595954,193398638,194065199,196368369,199596498,200453014,200496344,200809843,197912378,187627040,194177792,190747638,189515977,190350129,189311556,187982682,187474424,188351650,192086238,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,295680177,297104984,297495784,301985289,304341924,312644651,321178982,322769809,323891364,330600193,338197600,339770961,346072358,358849269,373920803,383589179,393683981,403813490,406663435,403163594,425479464,432378958,436939460,441577233,445811529,446597081,447319550,455455282,465917177,..
